location,buckwalter,part of speech,treebank,arabic,meaning
(25:60:4:2),wA@,PRON,SUFFIX|PRON:2MP
(25:60:5:1),li,P,PREFIX|l:P+
(25:60:5:2),l,DET,PREFIX|Al+
(25:60:5:3),r~aHoma`ni,N,STEM|POS:N|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
(25:60:6:1),qaAlu,V,STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MP
(25:60:6:2),wA@,PRON,SUFFIX|PRON:3MP
(25:60:7:1),wa,CONJ,PREFIX|w:CONJ+
(25:60:7:2),maA,REL,STEM|POS:REL|LEM:maA
(25:60:8:1),{l,DET,PREFIX|Al+
(25:60:8:2),r~aHoma`nu,N,STEM|POS:N|LEM:r~aHoma`n|ROOT:rHm|MS|NOM
(25:60:9:1),>a,INTG,PREFIX|A:INTG+
(25:60:9:2),nasojudu,V,STEM|POS:V|IMPF|LEM:sajada|ROOT:sjd|1P
(25:60:10:1),li,P,PREFIX|l:P+
(25:60:10:2),maA,REL,STEM|POS:REL|LEM:maA
(25:60:11:1),ta>omuru,V,STEM|POS:V|IMPF|LEM:>amara|ROOT:Amr|2MS
(25:60:11:2),naA,PRON,SUFFIX|PRON:1P
(25:60:12:1),wa,CONJ,PREFIX|w:CONJ+
(25:60:12:2),zaAda,V,STEM|POS:V|PERF|LEM:zaAda|ROOT:zyd|3MS
(25:60:12:3),humo,PRON,SUFFIX|PRON:3MP
(25:60:13:1),nufuwrFA,N,STEM|POS:N|LEM:nufuwr|ROOT:nfr|M|INDEF|ACC
(25:61:1:1),tabaAraka,V,STEM|POS:V|PERF|(VI)|LEM:tabaAraka|ROOT:brk|3MS
(25:61:2:1),{l~a*iY,REL,STEM|POS:REL|LEM:{l~a*iY|MS
(25:61:3:1),jaEala,V,STEM|POS:V|PERF|LEM:jaEala|ROOT:jEl|3MS
(25:61:4:1),fiY,P,STEM|POS:P|LEM:fiY
(25:61:5:1),{l,DET,PREFIX|Al+
(25:61:5:2),s~amaA^'i,N,STEM|POS:N|LEM:samaA^'|ROOT:smw|F|GEN
(25:61:6:1),buruwjFA,N,STEM|POS:N|LEM:buruwj|ROOT:brj|MP|INDEF|ACC
(25:61:7:1),wa,CONJ,PREFIX|w:CONJ+
(25:61:7:2),jaEala,V,STEM|POS:V|PERF|LEM:jaEala|ROOT:jEl|3MS
(25:61:8:1),fiy,P,STEM|POS:P|LEM:fiY
(25:61:8:2),haA,PRON,SUFFIX|PRON:3FS
(25:61:9:1),sira`jFA,N,STEM|POS:N|LEM:siraAj|ROOT:srj|M|INDEF|ACC
(25:61:10:1),wa,CONJ,PREFIX|w:CONJ+
(25:61:10:2),qamarFA,N,STEM|POS:N|LEM:qamar|ROOT:qmr|M|INDEF|ACC
(25:61:11:1),m~uniyrFA,N,STEM|POS:N|ACT|PCPL|(IV)|LEM:m~uniyr|ROOT:nwr|M|INDEF|ACC
(25:62:1:1),wa,CONJ,PREFIX|w:CONJ+
(25:62:1:2),huwa,PRON,STEM|POS:PRON|3MS
(25:62:2:1),{l~a*iY,REL,STEM|POS:REL|LEM:{l~a*iY|MS
(25:62:3:1),jaEala,V,STEM|POS:V|PERF|LEM:jaEala|ROOT:jEl|3MS
(25:62:4:1),{l~a,DET,PREFIX|Al+
(25:62:4:2),yola,N,STEM|POS:N|LEM:layol|ROOT:lyl|M|ACC
(25:62:5:1),wa,CONJ,PREFIX|w:CONJ+
(25:62:5:2),{l,DET,PREFIX|Al+
(25:62:5:3),n~ahaAra,N,STEM|POS:N|LEM:nahaAr|ROOT:nhr|M|ACC
(25:62:6:1),xilofapF,N,STEM|POS:N|LEM:xilofap|ROOT:xlf|F|INDEF|ACC
(25:62:7:1),l~i,P,PREFIX|l:P+
(25:62:7:2),mano,REL,STEM|POS:REL|LEM:man
(25:62:8:1),>araAda,V,STEM|POS:V|PERF|(IV)|LEM:>araAda|ROOT:rwd|3MS
(25:62:9:1),>an,SUB,STEM|POS:SUB|LEM:>an
(25:62:10:1),ya*~ak~ara,V,STEM|POS:V|IMPF|(V)|LEM:ta*ak~ara|ROOT:*kr|3MS|MOOD:SUBJ
(25:62:11:1),>awo,CONJ,STEM|POS:CONJ|LEM:>aw
(25:62:12:1),>araAda,V,STEM|POS:V|PERF|(IV)|LEM:>araAda|ROOT:rwd|3MS
(25:62:13:1),$ukuwrFA,N,STEM|POS:N|LEM:$ukuwr|ROOT:$kr|M|INDEF|ACC
(25:63:1:1),wa,CONJ,PREFIX|w:CONJ+
(25:63:1:2),EibaAdu,N,STEM|POS:N|LEM:Eabod|ROOT:Ebd|MP|NOM
(25:63:2:1),{l,DET,PREFIX|Al+
(25:63:2:2),r~aHoma`ni,ADJ,STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
(25:63:3:1),{l~a*iyna,REL,STEM|POS:REL|LEM:{l~a*iY|MP
(25:63:4:1),yamo$u,V,STEM|POS:V|IMPF|LEM:m~a$a|ROOT:m$y|3MP
(25:63:4:2),wna,PRON,SUFFIX|PRON:3MP
(25:63:5:1),EalaY,P,STEM|POS:P|LEM:EalaY`
(25:63:6:1),{lo,DET,PREFIX|Al+
(25:63:6:2),>aroDi,N,STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
(25:63:7:1),hawonFA,N,STEM|POS:N|LEM:hawon|ROOT:hwn|M|INDEF|ACC
(25:63:8:1),wa,CONJ,PREFIX|w:CONJ+
(25:63:8:2),<i*aA,T,STEM|POS:T|LEM:<i*aA
(25:63:9:1),xaATaba,V,STEM|POS:V|PERF|(III)|LEM:xaATaba|ROOT:xTb|3MS
(25:63:9:2),humu,PRON,SUFFIX|PRON:3MP
(25:63:10:1),{lo,DET,PREFIX|Al+
(25:63:10:2),ja`hiluwna,N,STEM|POS:N|ACT|PCPL|LEM:jaAhil|ROOT:jhl|MP|NOM
(25:63:11:1),qaAlu,V,STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MP
(25:63:11:2),wA@,PRON,SUFFIX|PRON:3MP
(25:63:12:1),sala`mFA,N,STEM|POS:N|LEM:sala`m|ROOT:slm|M|INDEF|ACC
(25:64:1:1),wa,CONJ,PREFIX|w:CONJ+
(25:64:1:2),{l~a*iyna,REL,STEM|POS:REL|LEM:{l~a*iY|MP
(25:64:2:1),yabiytu,V,STEM|POS:V|IMPF|LEM:yabiytu|ROOT:byt|3MP
(25:64:2:2),wna,PRON,SUFFIX|PRON:3MP
(25:64:3:1),li,P,PREFIX|l:P+
(25:64:3:2),rab~i,N,STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN
(25:64:3:3),himo,PRON,SUFFIX|PRON:3MP
(25:64:4:1),suj~adFA,ADJ,STEM|POS:ADJ|ACT|PCPL|LEM:saAjid|ROOT:sjd|MP|INDEF|ACC
(25:64:5:1),wa,CONJ,PREFIX|w:CONJ+
(25:64:5:2),qiya`mFA,N,STEM|POS:N|ACT|PCPL|LEM:qaA^}im|ROOT:qwm|MP|INDEF|ACC
(25:65:1:1),wa,CONJ,PREFIX|w:CONJ+
(25:65:1:2),{l~a*iyna,REL,STEM|POS:REL|LEM:{l~a*iY|MP
(25:65:2:1),yaquwlu,V,STEM|POS:V|IMPF|LEM:qaAla|ROOT:qwl|3MP
(25:65:2:2),wna,PRON,SUFFIX|PRON:3MP
(25:65:3:1),rab~a,N,STEM|POS:N|LEM:rab~|ROOT:rbb|M|ACC
(25:65:3:2),naA,PRON,SUFFIX|PRON:1P
(25:65:4:1),{Sorifo,V,STEM|POS:V|IMPV|LEM:Sarafa|ROOT:Srf|2MS
(25:65:5:1),Ean~a,P,STEM|POS:P|LEM:Ean
(25:65:5:2),A,PRON,SUFFIX|PRON:1P
(25:65:6:1),Ea*aAba,N,STEM|POS:N|LEM:Ea*aAb|ROOT:E*b|M|ACC
(25:65:7:1),jahan~ama,PN,STEM|POS:PN|LEM:jahan~am|GEN
(25:65:8:1),<in~a,ACC,STEM|POS:ACC|LEM:<in~|SP:<in~
(25:65:9:1),Ea*aAba,N,STEM|POS:N|LEM:Ea*aAb|ROOT:E*b|M|ACC
(25:65:9:2),haA,PRON,SUFFIX|PRON:3FS
(25:65:10:1),kaAna,V,STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS
(25:65:11:1),garaAmFA,N,STEM|POS:N|LEM:garaAm|ROOT:grm|M|INDEF|ACC
(25:66:1:1),<in~a,ACC,STEM|POS:ACC|LEM:<in~|SP:<in~
(25:66:1:2),haA,PRON,SUFFIX|PRON:3FS
(25:66:2:1),saA^'ato,V,STEM|POS:V|PERF|LEM:saA^'a|ROOT:swA|3FS
(25:66:3:1),musotaqar~FA,N,STEM|POS:N|PASS|PCPL|(X)|LEM:musotaqar~|ROOT:qrr|M|INDEF|ACC
(25:66:4:1),wa,CONJ,PREFIX|w:CONJ+
(25:66:4:2),muqaAmFA,N,STEM|POS:N|PASS|PCPL|(IV)|LEM:muqaAm|ROOT:qwm|M|INDEF|ACC
(25:67:1:1),wa,CONJ,PREFIX|w:CONJ+
(25:67:1:2),{l~a*iyna,REL,STEM|POS:REL|LEM:{l~a*iY|MP
(25:67:2:1),<i*aA^,T,STEM|POS:T|LEM:<i*aA
(25:67:3:1),>anfaqu,V,STEM|POS:V|PERF|(IV)|LEM:>anfaqa|ROOT:nfq|3MP
(25:67:3:2),wA@,PRON,SUFFIX|PRON:3MP
(25:67:4:1),lamo,NEG,STEM|POS:NEG|LEM:lam
(25:67:5:1),yusorifu,V,STEM|POS:V|IMPF|(IV)|LEM:>asorafa|ROOT:srf|3MP|MOOD:JUS
(25:67:5:2),wA@,PRON,SUFFIX|PRON:3MP
(25:67:6:1),wa,CONJ,PREFIX|w:CONJ+
(25:67:6:2),lamo,NEG,STEM|POS:NEG|LEM:lam
(25:67:7:1),yaqoturu,V,STEM|POS:V|IMPF|LEM:yaqoturu|ROOT:qtr|3MP|MOOD:JUS
(25:67:7:2),wA@,PRON,SUFFIX|PRON:3MP
(25:67:8:1),wa,CONJ,PREFIX|w:CONJ+
(25:67:8:2),kaAna,V,STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS
(25:67:9:1),bayona,LOC,STEM|POS:LOC|LEM:bayon|ROOT:byn|ACC
(25:67:10:1),*a`lika,DEM,STEM|POS:DEM|LEM:*a`lik|MS
(25:67:11:1),qawaAmFA,N,STEM|POS:N|LEM:qawaAm|ROOT:qwm|M|INDEF|ACC
(25:68:1:1),wa,CONJ,PREFIX|w:CONJ+
(25:68:1:2),{l~a*iyna,REL,STEM|POS:REL|LEM:{l~a*iY|MP
(25:68:2:1),laA,NEG,STEM|POS:NEG|LEM:laA
(25:68:3:1),yadoEu,V,STEM|POS:V|IMPF|LEM:daEaA|ROOT:dEw|3MP
(25:68:3:2),wna,PRON,SUFFIX|PRON:3MP
(25:68:4:1),maEa,LOC,STEM|POS:LOC|LEM:maE|ACC
(25:68:5:1),{ll~ahi,PN,STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
(25:68:6:1),<ila`hFA,N,STEM|POS:N|LEM:<ila`h|ROOT:Alh|MS|INDEF|ACC
(25:68:7:1),'aAxara,ADJ,STEM|POS:ADJ|LEM:A^xar|ROOT:Axr|MS|ACC
(25:68:8:1),wa,CONJ,PREFIX|w:CONJ+
(25:68:8:2),laA,NEG,STEM|POS:NEG|LEM:laA
(25:68:9:1),yaqotulu,V,STEM|POS:V|IMPF|LEM:qatala|ROOT:qtl|3MP
(25:68:9:2),wna,PRON,SUFFIX|PRON:3MP
(25:68:10:1),{l,DET,PREFIX|Al+
(25:68:10:2),n~afosa,N,STEM|POS:N|LEM:nafos|ROOT:nfs|FS|ACC
(25:68:11:1),{l~atiY,REL,STEM|POS:REL|LEM:{l~a*iY|FS
(25:68:12:1),Har~ama,V,STEM|POS:V|PERF|(II)|LEM:Har~ama|ROOT:Hrm|3MS
(25:68:13:1),{ll~ahu,PN,STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM
(25:68:14:1),<il~aA,RES,STEM|POS:RES|LEM:<il~aA
(25:68:15:1),bi,P,PREFIX|bi+
(25:68:15:2),{lo,DET,PREFIX|Al+
(25:68:15:3),Haq~i,N,STEM|POS:N|LEM:Haq~|ROOT:Hqq|M|GEN
(25:68:16:1),wa,CONJ,PREFIX|w:CONJ+
(25:68:16:2),laA,NEG,STEM|POS:NEG|LEM:laA
(25:68:17:1),yazonu,V,STEM|POS:V|IMPF|LEM:yazonu|ROOT:zny|3MP
(25:68:17:2),wna,PRON,SUFFIX|PRON:3MP
(25:68:18:1),wa,CONJ,PREFIX|w:CONJ+
(25:68:18:2),man,REL,STEM|POS:REL|LEM:man
(25:68:19:1),yafoEalo,V,STEM|POS:V|IMPF|LEM:faEala|ROOT:fEl|3MS|MOOD:JUS
(25:68:20:1),*a`lika,DEM,STEM|POS:DEM|LEM:*a`lik|MS
(25:68:21:1),yaloqa,V,STEM|POS:V|IMPF|LEM:laqu|ROOT:lqy|3MS|MOOD:JUS
(25:68:22:1),>avaAmFA,N,STEM|POS:N|VN|LEM:>avaAm|ROOT:Avm|M|INDEF|ACC
(25:69:1:1),yuDa`Eafo,V,STEM|POS:V|IMPF|PASS|(III)|LEM:yuDa`Eifu|ROOT:DEf|3MS|MOOD:JUS
(25:69:2:1),la,P,PREFIX|l:P+
(25:69:2:2),hu,PRON,STEM|POS:PRON|3MS
(25:69:3:1),{lo,DET,PREFIX|Al+
(25:69:3:2),Ea*aAbu,N,STEM|POS:N|LEM:Ea*aAb|ROOT:E*b|M|NOM
(25:69:4:1),yawoma,N,STEM|POS:N|LEM:yawom|ROOT:ywm|M|ACC
(25:69:5:1),{lo,DET,PREFIX|Al+
(25:69:5:2),qiya`mapi,N,STEM|POS:N|LEM:qiya`map|ROOT:qwm|F|GEN
(25:69:6:1),wa,CONJ,PREFIX|w:CONJ+
(25:69:6:2),yaxoludo,V,STEM|POS:V|IMPF|LEM:yaxoludo|ROOT:xld|3MS|MOOD:JUS
(25:69:7:1),fiy,P,STEM|POS:P|LEM:fiY
(25:69:7:2),hi.,PRON,SUFFIX|PRON:3MS
(25:69:8:1),muhaAnFA,N,STEM|POS:N|PASS|PCPL|(IV)|LEM:muhaAn|ROOT:hwn|M|INDEF|ACC
(25:70:1:1),<il~aA,RES,STEM|POS:RES|LEM:<il~aA
(25:70:2:1),man,REL,STEM|POS:REL|LEM:man
(25:70:3:1),taAba,V,STEM|POS:V|PERF|LEM:taAba|ROOT:twb|3MS
(25:70:4:1),wa,CONJ,PREFIX|w:CONJ+
(25:70:4:2),'aAmana,V,STEM|POS:V|PERF|(IV)|LEM:'aAmana|ROOT:Amn|3MS
(25:70:5:1),wa,CONJ,PREFIX|w:CONJ+
(25:70:5:2),Eamila,V,STEM|POS:V|PERF|LEM:Eamila|ROOT:Eml|3MS
(25:70:6:1),EamalFA,N,STEM|POS:N|LEM:Eamal|ROOT:Eml|M|INDEF|ACC
(25:70:7:1),Sa`liHFA,N,STEM|POS:N|ACT|PCPL|LEM:Sa`liH|ROOT:SlH|M|INDEF|ACC
(25:70:8:1),fa,REM,PREFIX|f:REM+
(25:70:8:2),>uw@la`^}ika,DEM,STEM|POS:DEM|LEM:>uwla`^}ik|P
(25:70:9:1),yubad~ilu,V,STEM|POS:V|IMPF|(II)|LEM:bad~ala|ROOT:bdl|3MS
(25:70:10:1),{ll~ahu,PN,STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM
(25:70:11:1),say~i_#aAti,N,STEM|POS:N|LEM:say~i_#aAt|ROOT:swA|FP|GEN
(25:70:11:2),himo,PRON,SUFFIX|PRON:3MP
(25:70:12:1),Hasana`tK,N,STEM|POS:N|LEM:Hasana`t|ROOT:Hsn|FP|INDEF|GEN
(25:70:13:1),wa,CONJ,PREFIX|w:CONJ+
(25:70:13:2),kaAna,V,STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS
(25:70:14:1),{ll~ahu,PN,STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM
(25:70:15:1),gafuwrFA,ADJ,STEM|POS:ADJ|LEM:gafuwr|ROOT:gfr|MS|INDEF|ACC
(25:70:16:1),r~aHiymFA,ADJ,STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|INDEF|ACC
(25:71:1:1),wa,CONJ,PREFIX|w:CONJ+
(25:71:1:2),man,REL,STEM|POS:REL|LEM:man
(25:71:2:1),taAba,V,STEM|POS:V|PERF|LEM:taAba|ROOT:twb|3MS
(25:71:3:1),wa,CONJ,PREFIX|w:CONJ+
(25:71:3:2),Eamila,V,STEM|POS:V|PERF|LEM:Eamila|ROOT:Eml|3MS
(25:71:4:1),Sa`liHFA,N,STEM|POS:N|ACT|PCPL|LEM:Sa`liH|ROOT:SlH|M|INDEF|ACC
(25:71:5:1),fa,REM,PREFIX|f:REM+
(25:71:5:2),<in~a,ACC,STEM|POS:ACC|LEM:<in~|SP:<in~
(25:71:5:3),hu,,PRON,SUFFIX|PRON:3MS
(25:71:6:1),yatuwbu,V,STEM|POS:V|IMPF|LEM:taAba|ROOT:twb|3MS
(25:71:7:1),<ilaY,P,STEM|POS:P|LEM:<ilaY`
(25:71:8:1),{ll~ahi,PN,STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
(25:71:9:1),mataAbFA,N,STEM|POS:N|LEM:mataAb|ROOT:twb|M|INDEF|ACC
(25:72:1:1),wa,CONJ,PREFIX|w:CONJ+
(25:72:1:2),{l~a*iyna,REL,STEM|POS:REL|LEM:{l~a*iY|MP
(25:72:2:1),laA,NEG,STEM|POS:NEG|LEM:laA
(25:72:3:1),ya$ohadu,V,STEM|POS:V|IMPF|LEM:$ahida|ROOT:$hd|3MP
(25:72:3:2),wna,PRON,SUFFIX|PRON:3MP
(25:72:4:1),{l,DET,PREFIX|Al+
(25:72:4:2),z~uwra,N,STEM|POS:N|LEM:z~uwr|ROOT:zwr|M|ACC
(25:72:5:1),wa,CONJ,PREFIX|w:CONJ+
(25:72:5:2),<i*aA,T,STEM|POS:T|LEM:<i*aA
(25:72:6:1),mar~u,V,STEM|POS:V|PERF|LEM:mar~a|ROOT:mrr|3MP
(25:72:6:2),wA@,PRON,SUFFIX|PRON:3MP
(25:72:7:1),bi,P,PREFIX|bi+
(25:72:7:2),{l,DET,PREFIX|Al+
(25:72:7:3),l~agowi,N,STEM|POS:N|LEM:lagow|ROOT:lgw|M|GEN
(25:72:8:1),mar~u,V,STEM|POS:V|PERF|LEM:mar~a|ROOT:mrr|3MP
(25:72:8:2),wA@,PRON,SUFFIX|PRON:3MP
(25:72:9:1),kiraAmFA,N,STEM|POS:N|LEM:kariym|ROOT:krm|MP|INDEF|ACC
(25:73:1:1),wa,CONJ,PREFIX|w:CONJ+
(25:73:1:2),{l~a*iyna,REL,STEM|POS:REL|LEM:{l~a*iY|MP
(25:73:2:1),<i*aA,T,STEM|POS:T|LEM:<i*aA
(25:73:3:1),*uk~iru,V,STEM|POS:V|PERF|PASS|(II)|LEM:*uk~ira|ROOT:*kr|3MP
(25:73:3:2),wA@,PRON,SUFFIX|PRON:3MP
(25:73:4:1),bi,P,PREFIX|bi+
(25:73:4:2),_#aAya`ti,N,STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|GEN
(25:73:5:1),rab~i,N,STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN
(25:73:5:2),himo,PRON,SUFFIX|PRON:3MP
(25:73:6:1),lamo,NEG,STEM|POS:NEG|LEM:lam
(25:73:7:1),yaxir~u,V,STEM|POS:V|IMPF|LEM:xar~a|ROOT:xrr|3MP|MOOD:JUS
(25:73:7:2),wA@,PRON,SUFFIX|PRON:3MP
(25:73:8:1),Ealayo,P,STEM|POS:P|LEM:EalaY`
(25:73:8:2),haA,PRON,SUFFIX|PRON:3FS
(25:73:9:1),Sum~FA,N,STEM|POS:N|LEM:>aSam~|ROOT:Smm|P|INDEF|ACC
(25:73:10:1),wa,CONJ,PREFIX|w:CONJ+
(25:73:10:2),EumoyaAnFA,N,STEM|POS:N|LEM:>aEomaY`|ROOT:Emy|MP|INDEF|ACC
(25:74:1:1),wa,CONJ,PREFIX|w:CONJ+
(25:74:1:2),{l~a*iyna,REL,STEM|POS:REL|LEM:{l~a*iY|MP
(25:74:2:1),yaquwlu,V,STEM|POS:V|IMPF|LEM:qaAla|ROOT:qwl|3MP
(25:74:2:2),wna,PRON,SUFFIX|PRON:3MP
(25:74:3:1),rab~a,N,STEM|POS:N|LEM:rab~|ROOT:rbb|M|ACC
(25:74:3:2),naA,PRON,SUFFIX|PRON:1P
(25:74:4:1),habo,V,STEM|POS:V|IMPV|LEM:wahaba|ROOT:whb|2MS
(25:74:5:1),la,P,PREFIX|l:P+
(25:74:5:2),naA,PRON,STEM|POS:PRON|1P
(25:74:6:1),mino,P,STEM|POS:P|LEM:min
(25:74:7:1),>azowa`ji,N,STEM|POS:N|LEM:zawoj|ROOT:zwj|MP|GEN
(25:74:7:2),naA,PRON,SUFFIX|PRON:1P
(25:74:8:1),wa,CONJ,PREFIX|w:CONJ+
(25:74:8:2),*ur~iy~a`ti,N,STEM|POS:N|LEM:*ur~iy~a`t|ROOT:*rr|FP|GEN
(25:74:8:3),naA,PRON,SUFFIX|PRON:1P
(25:74:9:1),qur~apa,N,STEM|POS:N|LEM:qur~ap|ROOT:qrr|F|ACC
(25:74:10:1),>aEoyunK,N,STEM|POS:N|LEM:Eayon|ROOT:Eyn|FP|INDEF|GEN
(25:74:11:1),wa,CONJ,PREFIX|w:CONJ+
(25:74:11:2),{joEalo,V,STEM|POS:V|IMPV|LEM:jaEala|ROOT:jEl|2MS
(25:74:11:3),naA,PRON,SUFFIX|PRON:1P
(25:74:12:1),li,P,PREFIX|l:P+
(25:74:12:2),lo,DET,PREFIX|Al+
(25:74:12:3),mut~aqiyna,N,STEM|POS:N|ACT|PCPL|(VIII)|LEM:mut~aqiyn|ROOT:wqy|MP|GEN
(25:74:13:1),<imaAmFA,N,STEM|POS:N|LEM:<imaAm|ROOT:Amm|MS|INDEF|ACC
(25:75:1:1),>uw@la`^}ika,DEM,STEM|POS:DEM|LEM:>uwla`^}ik|P
(25:75:2:1),yujoza,V,STEM|POS:V|IMPF|PASS|LEM:jazaY`|ROOT:jzy|3MP
(25:75:2:2),wona,PRON,SUFFIX|PRON:3MP
(25:75:3:1),{lo,DET,PREFIX|Al+
(25:75:3:2),gurofapa,N,STEM|POS:N|LEM:gurofap|ROOT:grf|F|ACC
(25:75:4:1),bi,P,PREFIX|bi+
(25:75:4:2),maA,REL,STEM|POS:REL|LEM:maA
(25:75:5:1),Sabaru,V,STEM|POS:V|PERF|LEM:Sabara|ROOT:Sbr|3MP
(25:75:5:2),wA@,PRON,SUFFIX|PRON:3MP
(25:75:6:1),wa,CONJ,PREFIX|w:CONJ+
(25:75:6:2),yulaq~a,V,STEM|POS:V|IMPF|PASS|(II)|LEM:laq~aY`|ROOT:lqy|3MP
(25:75:6:3),wona,PRON,SUFFIX|PRON:3MP
(25:75:7:1),fiy,P,STEM|POS:P|LEM:fiY
(25:75:7:2),haA,PRON,SUFFIX|PRON:3FS
(25:75:8:1),taHiy~apF,N,STEM|POS:N|VN|(II)|LEM:taHiy~ap|ROOT:Hyy|F|INDEF|ACC
(25:75:9:1),wa,CONJ,PREFIX|w:CONJ+
(25:75:9:2),sala`mFA,N,STEM|POS:N|LEM:sala`m|ROOT:slm|M|INDEF|ACC
(25:76:1:1),xa`lidiyna,N,STEM|POS:N|ACT|PCPL|LEM:xa`lid|ROOT:xld|MP|ACC
(25:76:2:1),fiy,P,STEM|POS:P|LEM:fiY
(25:76:2:2),haA,PRON,SUFFIX|PRON:3FS
(25:76:3:1),Hasunato,V,STEM|POS:V|PERF|LEM:Hasuna|ROOT:Hsn|3FS
(25:76:4:1),musotaqar~FA,N,STEM|POS:N|PASS|PCPL|(X)|LEM:musotaqar~|ROOT:qrr|M|INDEF|ACC
(25:76:5:1),wa,CONJ,PREFIX|w:CONJ+
(25:76:5:2),muqaAmFA,N,STEM|POS:N|PASS|PCPL|(IV)|LEM:muqaAm|ROOT:qwm|M|INDEF|ACC
(25:77:1:1),qulo,V,STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2MS
(25:77:2:1),maA,NEG,STEM|POS:NEG|LEM:maA
(25:77:3:1),yaEoba&uA@,V,STEM|POS:V|IMPF|LEM:yaEoba&uA@|ROOT:EbA|3MS
(25:77:4:1),bi,P,PREFIX|bi+
(25:77:4:2),kumo,PRON,STEM|POS:PRON|2MP
(25:77:5:1),rab~i,N,STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM
(25:77:5:2),Y,PRON,SUFFIX|PRON:1S
(25:77:6:1),lawolaA,COND,STEM|POS:COND|LEM:lawolaA^
(25:77:7:1),duEaA^&u,N,STEM|POS:N|LEM:duEaA^'|ROOT:dEw|M|NOM
(25:77:7:2),kumo,PRON,SUFFIX|PRON:2MP
(25:77:8:1),fa,REM,PREFIX|f:REM+
(25:77:8:2),qado,CERT,STEM|POS:CERT|LEM:qad
(25:77:9:1),ka*~abo,V,STEM|POS:V|PERF|(II)|LEM:ka*~aba|ROOT:k*b|2MP
(25:77:9:2),tumo,PRON,SUFFIX|PRON:2MP
(25:77:10:1),fa,REM,PREFIX|f:REM+
(25:77:10:2),sawofa,FUT,STEM|POS:FUT|LEM:sawof
(25:77:11:1),yakuwnu,V,STEM|POS:V|IMPF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS
(25:77:12:1),lizaAmF[A,N,STEM|POS:N|LEM:lizaAm|ROOT:lzm|M|INDEF|ACC
(26:1:1:1),Ts^m^,INL,STEM|POS:INL
(26:2:1:1),tiloka,DEM,STEM|POS:DEM|LEM:*a`lik|FS
(26:2:2:1),'aAya`tu,N,STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|NOM
(26:2:3:1),{lo,DET,PREFIX|Al+
(26:2:3:2),kita`bi,N,STEM|POS:N|LEM:kita`b|ROOT:ktb|M|GEN
(26:2:4:1),{lo,DET,PREFIX|Al+
(26:2:4:2),mubiyni,N,STEM|POS:N|ACT|PCPL|(IV)|LEM:m~ubiyn|ROOT:byn|M|GEN
(26:3:1:1),laEal~a,ACC,STEM|POS:ACC|LEM:laEal~|SP:<in~
(26:3:1:2),ka,PRON,SUFFIX|PRON:2MS
(26:3:2:1),ba`xiEN,N,STEM|POS:N|ACT|PCPL|LEM:ba`xiE|ROOT:bxE|M|INDEF|NOM
(26:3:3:1),n~afosa,N,STEM|POS:N|LEM:nafos|ROOT:nfs|FS|ACC
(26:3:3:2),ka,PRON,SUFFIX|PRON:2MS
(26:3:4:1),>a,SUB,STEM|POS:SUB|LEM:>an
(26:3:4:2),l~aA,NEG,STEM|POS:NEG|LEM:laA
(26:3:5:1),yakuwnu,V,STEM|POS:V|IMPF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MP|MOOD:JUS
(26:3:5:2),wA@,PRON,SUFFIX|PRON:3MP
(26:3:6:1),mu&ominiyna,N,STEM|POS:N|ACT|PCPL|(IV)|LEM:mu&omin|ROOT:Amn|MP|ACC
(26:4:1:1),<in,COND,STEM|POS:COND|LEM:<in
(26:4:2:1),n~a$a>o,V,STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|1P|MOOD:JUS
(26:4:3:1),nunaz~ilo,V,STEM|POS:V|IMPF|(II)|LEM:naz~ala|ROOT:nzl|1P|MOOD:JUS
(26:4:4:1),Ealayo,P,STEM|POS:P|LEM:EalaY`
(26:4:4:2),him,PRON,SUFFIX|PRON:3MP
(26:4:5:1),m~ina,P,STEM|POS:P|LEM:min
(26:4:6:1),{l,DET,PREFIX|Al+
